"","Model Year","Vehicle Manufacturer Name","Veh Mfr Code","Represented Test Veh Make","Represented Test Veh Model","Test Veh Displacement (L)","Vehicle Type","Rated Horsepower","Tested Transmission Type Code","Tested Transmission Type","# of Gears","Transmission Lockup?","Drive System Code","Drive System Description","Equivalent Test Weight (lbs.)","Axle Ratio","N/V Ratio","Test Fuel Type Description","CO2 (g/mi)","RND_ADJ_FE","Target Coef A (lbf)","Target Coef B (lbf/mph)","Target Coef C (lbf/mph**2)","Set Coef A (lbf)","Set Coef B (lbf/mph)","Set Coef C (lbf/mph**2)","Police - Emergency Vehicle?","Averaging Method Cd","Averging Method Desc"
"328",2020,"Jaguar Land Rover L","JLX","Land Rover","Range Rover Sport",2,"Truck",400,"A","Automatic",1,"Y","4","4-Wheel Drive",6000,3.73,27.8,"Electricity",NA,122.8,58.077,0.26206,0.027459,-6.227,0.22395,0.024455,"N","N","No averaging"
"329",2020,"Kia","KMX","Kia","Niro Electric",0.001,"Car",38,"A","Automatic",1,"N","F","2-Wheel Drive, Front",4250,3.53,105.1,"Electricity",NA,19.2,32.717,-0.1911,0.023073,15.13,-0.06065,0.020666,"N","N","No averaging"
"330",2020,"Kia","KMX","Kia","Niro Electric",0.001,"Car",38,"A","Automatic",1,"N","F","2-Wheel Drive, Front",4250,3.53,105.1,"Electricity",NA,23.3,32.717,-0.1911,0.023073,15.13,-0.06065,0.020666,"N","N","No averaging"
"331",2020,"Kia","KMX","KIA","Niro Plug-in",1.6,"Car",104,"AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",6,"N","F","2-Wheel Drive, Front",3750,4.19,45.8,"Electricity",NA,64.7,22.074,0.2801,0.019201,6.976,0.12879,0.019187,"N","N","No averaging"
"332",2020,"Kia","KMX","KIA","Niro Plug-in",1.6,"Car",104,"AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",6,"N","F","2-Wheel Drive, Front",3750,4.19,45.8,"Electricity",NA,60.2,22.074,0.2801,0.019201,6.976,0.12879,0.019187,"N","N","No averaging"
"333",2020,"Kia","KMX","KIA","OPTIMA PLUG-IN HYBRID",2,"Car",154,"AM","Automated Manual",6,"N","F","2-Wheel Drive, Front",4000,3.51,36,"Electricity",NA,0,32.622,-0.00098,0.018866,4.327,0.17052,0.015743,"N","N","No averaging"
"334",2020,"Kia","KMX","KIA","OPTIMA PLUG-IN HYBRID",2,"Car",154,"AM","Automated Manual",6,"N","F","2-Wheel Drive, Front",4000,3.51,36,"Electricity",NA,0,32.622,-0.00098,0.018866,4.327,0.17052,0.015743,"N","N","No averaging"
"335",2020,"Kia","KMX","Kia","Soul Electric",0.001,"Car",38,"A","Automatic",1,"N","F","2-Wheel Drive, Front",4000,3.53,105.1,"Electricity",NA,18.2,24.722,-0.10626,0.02491,10.557,0.10313,0.021821,"N","N","No averaging"
"336",2020,"Kia","KMX","Kia","Soul Electric",0.001,"Car",38,"A","Automatic",1,"N","F","2-Wheel Drive, Front",4000,3.53,105.1,"Electricity",NA,23.1,24.722,-0.10626,0.02491,10.557,0.10313,0.021821,"N","N","No averaging"
"337",2020,"Mitsubishi Motors Co","MTX","MITSUBISHI","OUTLANDER PHEV",1.998,"Truck",117,"A","Automatic",1,"Y","A","All Wheel Drive",4750,3.43,43.2,"Electricity",NA,111.7,36.737,0.41298,0.022519,-3.37,0.1726,0.02183,"N","N","No averaging"
"338",2020,"Mitsubishi Motors Co","MTX","MITSUBISHI","OUTLANDER PHEV",1.998,"Truck",117,"A","Automatic",1,"Y","A","All Wheel Drive",4750,3.43,43.2,"Electricity",NA,108,36.737,0.41298,0.022519,-3.37,0.1726,0.02183,"N","N","No averaging"
"339",2020,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",147,"OT","Other",1,"Y","F","2-Wheel Drive, Front",3875,8.19,112.5,"Electricity",NA,141.1,25.89,0.3449,0.01945,5.62,0.3104,0.01777,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"340",2020,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",147,"OT","Other",1,"Y","F","2-Wheel Drive, Front",3875,8.19,112.5,"Electricity",NA,174,25.89,0.3449,0.01945,5.62,0.3104,0.01777,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"341",2020,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",147,"OT","Other",1,"Y","F","2-Wheel Drive, Front",3875,8.19,112.5,"Electricity",NA,177.1,25.89,0.3449,0.01945,5.62,0.3104,0.01777,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"342",2020,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",147,"OT","Other",1,"Y","F","2-Wheel Drive, Front",3875,8.19,112.5,"Electricity",NA,141.3,25.89,0.3449,0.01945,5.62,0.3104,0.01777,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"343",2020,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",214,"OT","Other",1,"Y","F","2-Wheel Drive, Front",4250,8.19,114.7,"Electricity",NA,167.8,28.15,0.2892,0.02009,9.68,0.1462,0.01906,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"344",2020,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",214,"OT","Other",1,"Y","F","2-Wheel Drive, Front",4250,8.19,114.7,"Electricity",NA,138.9,28.15,0.2892,0.02009,9.68,0.1462,0.01906,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"345",2020,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",214,"OT","Other",1,"Y","F","2-Wheel Drive, Front",4250,8.19,114.7,"Electricity",NA,169.1,28.15,0.2892,0.02009,9.68,0.1462,0.01906,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"346",2020,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",214,"OT","Other",1,"Y","F","2-Wheel Drive, Front",4250,8.19,114.7,"Electricity",NA,139.1,28.15,0.2892,0.02009,9.68,0.1462,0.01906,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"347",2020,"Nissan","NSX","NISSAN","LEAF SV/SL",99.999,"Car",214,"OT","Other",1,"Y","F","2-Wheel Drive, Front",4250,8.19,112.5,"Electricity",NA,162.6,30.36,0.3201,0.01956,11.75,0.1746,0.01884,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"348",2020,"Nissan","NSX","NISSAN","LEAF SV/SL",99.999,"Car",214,"OT","Other",1,"Y","F","2-Wheel Drive, Front",4250,8.19,112.5,"Electricity",NA,133.3,30.36,0.3201,0.01956,11.75,0.1746,0.01884,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"349",2020,"Nissan","NSX","NISSAN","LEAF SV/SL",99.999,"Car",214,"OT","Other",1,"Y","F","2-Wheel Drive, Front",4250,8.19,112.5,"Electricity",NA,164.5,30.36,0.3201,0.01956,11.75,0.1746,0.01884,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"350",2020,"Nissan","NSX","NISSAN","LEAF SV/SL",99.999,"Car",214,"OT","Other",1,"Y","F","2-Wheel Drive, Front",4250,8.19,112.5,"Electricity",NA,136.1,30.36,0.3201,0.01956,11.75,0.1746,0.01884,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"351",2020,"Porsche","PRX","Porsche","Taycan 4S Perf Battery Plus",0.001,"Car",482,"A","Automatic",2,"N","A","All Wheel Drive",5500,1,116.3,"Electricity",NA,96.8,49.233,0.43415,0.015139,8.295,0.18198,0.015837,"N","N","No averaging"
"352",2020,"Porsche","PRX","Porsche","Taycan 4S Perf Battery Plus",0.001,"Car",482,"A","Automatic",2,"N","A","All Wheel Drive",5500,1,116.3,"Electricity",NA,101,49.233,0.43415,0.015139,8.295,0.18198,0.015837,"N","N","No averaging"
"353",2020,"Porsche","PRX","Porsche","Taycan Turbo",0.001,"Car",616,"A","Automatic",2,"N","A","All Wheel Drive",5500,1,43.1,"Electricity",NA,96.9,49.908,0.43415,0.013683,49.908,0.43415,0.013683,"N","N","No averaging"
"354",2020,"Porsche","PRX","Porsche","Taycan Turbo",0.001,"Car",616,"A","Automatic",2,"N","A","All Wheel Drive",5500,1,43.1,"Electricity",NA,101.5,49.908,0.43415,0.013683,49.908,0.43415,0.013683,"N","N","No averaging"
"355",2020,"Porsche","PRX","Porsche","Taycan Turbo S",0.001,"Car",616,"A","Automatic",2,"N","A","All Wheel Drive",5500,1,43.1,"Electricity",NA,95.6,56.202,0.43415,0.01502,11.038,0.01881,0.016769,"N","N","No averaging"
"356",2020,"Porsche","PRX","Porsche","Taycan Turbo S",0.001,"Car",616,"A","Automatic",2,"N","A","All Wheel Drive",5500,1,43.1,"Electricity",NA,97.6,56.202,0.43415,0.01502,11.038,0.01881,0.016769,"N","N","No averaging"
"357",2020,"Tesla","TSL","Tesla","Model 3 Long Range AWD",0.001,"Car",252,"A","Automatic",1,"N","A","All Wheel Drive",4250,9.04,116.1,"Electricity",NA,176.5,38.71,0.0305,0.015,0.53,-0.0303,0.0129,"N","N","No averaging"
"358",2020,"Tesla","TSL","Tesla","Model 3 Long Range AWD",0.001,"Car",252,"A","Automatic",1,"N","A","All Wheel Drive",4250,9.04,116.1,"Electricity",NA,165.6,38.71,0.0305,0.015,0.53,-0.0303,0.0129,"N","N","No averaging"
"359",2020,"Tesla","TSL","Tesla","Model 3 Long Range AWD Performance (18"" Wheels)",0.001,"Car",287,"A","Automatic",1,"N","A","All Wheel Drive",4250,9.04,116.1,"Electricity",NA,182.7,38.72,0.0305,0.015,3.2,-0.1941,0.0144,"N","N","No averaging"
"360",2020,"Tesla","TSL","Tesla","Model 3 Long Range AWD Performance (18"" Wheels)",0.001,"Car",287,"A","Automatic",1,"N","A","All Wheel Drive",4250,9.04,116.1,"Electricity",NA,170.2,38.72,0.0305,0.015,3.2,-0.1941,0.0144,"N","N","No averaging"
"361",2020,"Tesla","TSL","Tesla","Model 3 Long Range AWD Performance (19"" Wheels)",0.001,"Car",487,"A","Automatic",1,"N","A","All Wheel Drive",4500,9,116.1,"Electricity",NA,153.8,38.58,0.3227,0.01241,-7.77,0.296,0.0104,"N","N","No averaging"
"362",2020,"Tesla","TSL","Tesla","Model 3 Long Range AWD Performance (19"" Wheels)",0.001,"Car",487,"A","Automatic",1,"N","A","All Wheel Drive",4500,9,116.1,"Electricity",NA,163,38.58,0.3227,0.01241,-7.77,0.296,0.0104,"N","N","No averaging"
"363",2020,"Tesla","TSL","Tesla","Model 3 Long Range AWD Performance (20"" Wheels)",0.001,"Car",287,"A","Automatic",1,"N","A","All Wheel Drive",4250,9.04,116.1,"Electricity",NA,162.7,47.82,0.0429,0.016,-0.82,-0.0788,0.0148,"N","N","No averaging"
"364",2020,"Tesla","TSL","Tesla","Model 3 Long Range AWD Performance (20"" Wheels)",0.001,"Car",287,"A","Automatic",1,"N","A","All Wheel Drive",4250,9.04,116.1,"Electricity",NA,147.7,47.82,0.0429,0.016,-0.82,-0.0788,0.0148,"N","N","No averaging"
"365",2020,"Tesla","TSL","Tesla","Model 3 Standard Range Plus RWD",0.001,"Car",282,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",3875,9.04,116.1,"Electricity",NA,210.4,29.62,0.2465,0.0112,-5.09,0.0071,0.0116,"N","N","No averaging"
"366",2020,"Tesla","TSL","Tesla","Model 3 Standard Range Plus RWD",0.001,"Car",282,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",3875,9.04,116.1,"Electricity",NA,187.2,29.62,0.2465,0.0112,-5.09,0.0071,0.0116,"N","N","No averaging"
"367",2020,"Tesla","TSL","Tesla","Model 3 Standard Range RWD",0.001,"Car",282,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",3875,9.04,116.1,"Electricity",NA,197.3,36.01,-0.1289,0.01667,17.4,-0.1493,0.01641,"N","N","No averaging"
"368",2020,"Tesla","TSL","Tesla","Model 3 Standard Range RWD",0.001,"Car",282,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",3875,9.04,116.1,"Electricity",NA,176.6,36.01,-0.1289,0.01667,17.4,-0.1493,0.01641,"N","N","No averaging"
"369",2020,"Tesla","TSL","Tesla","Model S Long Range",0.001,"Car",398,"OT","Other",1,"N","4","4-Wheel Drive",5250,9.34,9.7,"Electricity",NA,153.7,41.4,0.1592,0.01635,-9.948,-0.2641,0.01863,"N","N","No averaging"
"370",2020,"Tesla","TSL","Tesla","Model S Long Range",0.001,"Car",398,"OT","Other",1,"N","4","4-Wheel Drive",5250,9.34,9.7,"Electricity",NA,143.4,41.4,0.1592,0.01635,-9.948,-0.2641,0.01863,"N","N","No averaging"
"371",2020,"Tesla","TSL","Tesla","Model S Long Range",0.001,"Car",398,"OT","Other",1,"N","4","4-Wheel Drive",5250,9.34,9.7,"Electricity",NA,122.8,41.4,0.1592,0.01635,-9.948,-0.2641,0.01863,"N","N","No averaging"
"372",2020,"Tesla","TSL","Tesla","Model S Long Range",0.001,"Car",398,"OT","Other",1,"N","4","4-Wheel Drive",5250,9.34,9.7,"Electricity",NA,122.8,41.4,0.1592,0.01635,-9.948,-0.2641,0.01863,"N","N","No averaging"
"373",2020,"Tesla","TSL","Tesla","Model S Long Range",0.001,"Car",398,"OT","Other",1,"N","4","4-Wheel Drive",5250,9.34,9.7,"Electricity",NA,26.7,41.4,0.1592,0.01635,-9.948,-0.2641,0.01863,"N","N","No averaging"
"374",2020,"Tesla","TSL","Tesla","Model S Long Range",0.001,"Car",398,"OT","Other",1,"N","4","4-Wheel Drive",5250,9.34,9.7,"Electricity",NA,122.8,41.4,0.1592,0.01635,-9.948,-0.2641,0.01863,"N","N","No averaging"
"375",2020,"Tesla","TSL","Tesla","Model S Long Range Plus",0.001,"Car",534,"OT","Other",1,"N","4","4-Wheel Drive",5000,9.34,9.7,"Electricity",NA,122.8,30.61,0.645,0.0094,-9.12,0.3805,0.009,"N","N","No averaging"
"376",2020,"Tesla","TSL","Tesla","Model S Long Range Plus",0.001,"Car",534,"OT","Other",1,"N","4","4-Wheel Drive",5000,9.34,9.7,"Electricity",NA,122.8,30.61,0.645,0.0094,-9.12,0.3805,0.009,"N","N","No averaging"
"377",2020,"Tesla","TSL","Tesla","Model S Long Range Plus",0.001,"Car",534,"OT","Other",1,"N","4","4-Wheel Drive",5000,9.34,9.7,"Electricity",NA,26.8,30.61,0.645,0.0094,-9.12,0.3805,0.009,"N","N","No averaging"
"378",2020,"Tesla","TSL","Tesla","Model S Long Range Plus",0.001,"Car",534,"OT","Other",1,"N","4","4-Wheel Drive",5000,9.34,9.7,"Electricity",NA,122.8,30.61,0.645,0.0094,-9.12,0.3805,0.009,"N","N","No averaging"
"379",2020,"Tesla","TSL","Tesla","Model S Long Range Plus",0.001,"Car",534,"OT","Other",1,"N","4","4-Wheel Drive",5000,9.34,9.7,"Electricity",NA,161.7,30.61,0.645,0.0094,-9.12,0.3805,0.009,"N","N","No averaging"
"380",2020,"Tesla","TSL","Tesla","Model S Long Range Plus",0.001,"Car",534,"OT","Other",1,"N","4","4-Wheel Drive",5000,9.34,9.7,"Electricity",NA,150.5,30.61,0.645,0.0094,-9.12,0.3805,0.009,"N","N","No averaging"
"381",2020,"Tesla","TSL","Tesla","Model S Performance (19"" Wheel)",0.001,"Car",580,"OT","Other",1,"N","4","4-Wheel Drive",5250,9.34,9.7,"Electricity",NA,138,53.9,0.03759,0.0161,13.4,-0.4283,0.01781,"N","N","No averaging"
"382",2020,"Tesla","TSL","Tesla","Model S Performance (19"" Wheel)",0.001,"Car",580,"OT","Other",1,"N","4","4-Wheel Drive",5250,9.34,9.7,"Electricity",NA,137.1,53.9,0.03759,0.0161,13.4,-0.4283,0.01781,"N","N","No averaging"
"383",2020,"Tesla","TSL","Tesla","Model S Performance (21"" Wheels)",0.001,"Car",580,"OT","Other",1,"N","4","4-Wheel Drive",5250,9.34,9.7,"Electricity",NA,129.9,55.1,0.1827,0.0161,-3.592,-0.2279,0.0163,"N","N","No averaging"
"384",2020,"Tesla","TSL","Tesla","Model S Performance (21"" Wheels)",0.001,"Car",580,"OT","Other",1,"N","4","4-Wheel Drive",5250,9.34,9.7,"Electricity",NA,126.8,55.1,0.1827,0.0161,-3.592,-0.2279,0.0163,"N","N","No averaging"
"385",2020,"Tesla","TSL","Tesla","Model S Performance (21"" Wheels)",0.001,"Car",580,"OT","Other",1,"N","4","4-Wheel Drive",5250,9.34,9.7,"Electricity",NA,122.8,55.1,0.1827,0.0161,-3.592,-0.2279,0.0163,"N","N","No averaging"
"386",2020,"Tesla","TSL","Tesla","Model S Performance (21"" Wheels)",0.001,"Car",580,"OT","Other",1,"N","4","4-Wheel Drive",5250,9.34,9.7,"Electricity",NA,122.8,55.1,0.1827,0.0161,-3.592,-0.2279,0.0163,"N","N","No averaging"
"387",2020,"Tesla","TSL","Tesla","Model S Performance (21"" Wheels)",0.001,"Car",580,"OT","Other",1,"N","4","4-Wheel Drive",5250,9.34,9.7,"Electricity",NA,32.9,55.1,0.1827,0.0161,-3.592,-0.2279,0.0163,"N","N","No averaging"
"388",2020,"Tesla","TSL","Tesla","Model S Performance (21"" Wheels)",0.001,"Car",580,"OT","Other",1,"N","4","4-Wheel Drive",5250,9.34,9.7,"Electricity",NA,122.8,55.1,0.1827,0.0161,-3.592,-0.2279,0.0163,"N","N","No averaging"
"389",2020,"Tesla","TSL","Tesla","Model S Standard Range",0.001,"Car",534,"OT","Other",1,"N","4","4-Wheel Drive",5000,9.34,113,"Electricity",NA,151.7,40.218,0.0604,0.01708,2.155,-0.078,0.001578,"N","N","No averaging"
"390",2020,"Tesla","TSL","Tesla","Model S Standard Range",0.001,"Car",534,"OT","Other",1,"N","4","4-Wheel Drive",5000,9.34,113,"Electricity",NA,140.1,40.218,0.0604,0.01708,2.155,-0.078,0.001578,"N","N","No averaging"
"391",2020,"Tesla","TSL","Tesla","Model X Long Range",0.001,"Car",534,"OT","Other",1,"N","4","4-Wheel Drive",6000,9.34,105.6,"Electricity",NA,132.1,42.36,0.1836,0.01982,-4.962,-0.1465,0.02035,"N","N","No averaging"
"392",2020,"Tesla","TSL","Tesla","Model X Long Range",0.001,"Car",534,"OT","Other",1,"N","4","4-Wheel Drive",6000,9.34,105.6,"Electricity",NA,124.8,42.36,0.1836,0.01982,-4.962,-0.1465,0.02035,"N","N","No averaging"
"393",2020,"Tesla","TSL","Tesla","Model X Long Range",0.001,"Car",534,"OT","Other",1,"N","4","4-Wheel Drive",6000,9.34,105.6,"Electricity",NA,122.8,42.36,0.1836,0.01982,-4.962,-0.1465,0.02035,"N","N","No averaging"
"394",2020,"Tesla","TSL","Tesla","Model X Long Range",0.001,"Car",534,"OT","Other",1,"N","4","4-Wheel Drive",6000,9.34,105.6,"Electricity",NA,122.8,42.36,0.1836,0.01982,-4.962,-0.1465,0.02035,"N","N","No averaging"
"395",2020,"Tesla","TSL","Tesla","Model X Long Range",0.001,"Car",534,"OT","Other",1,"N","4","4-Wheel Drive",6000,9.34,105.6,"Electricity",NA,30.8,42.36,0.1836,0.01982,-4.962,-0.1465,0.02035,"N","N","No averaging"
"396",2020,"Tesla","TSL","Tesla","Model X Long Range",0.001,"Car",534,"OT","Other",1,"N","4","4-Wheel Drive",6000,9.34,105.6,"Electricity",NA,122.8,42.36,0.1836,0.01982,-4.962,-0.1465,0.02035,"N","N","No averaging"
"397",2020,"Tesla","TSL","Tesla","Model X Long Range Plus",0.001,"Car",534,"OT","Other",1,"N","4","4-Wheel Drive",5500,9.34,9.7,"Electricity",NA,153.4,40.32,0.1029,0.0192,-3.5,-0.269,0.0204,"N","N","No averaging"
"398",2020,"Tesla","TSL","Tesla","Model X Long Range Plus",0.001,"Car",534,"OT","Other",1,"N","4","4-Wheel Drive",5500,9.34,9.7,"Electricity",NA,142.5,40.32,0.1029,0.0192,-3.5,-0.269,0.0204,"N","N","No averaging"
"399",2020,"Tesla","TSL","Tesla","Model X Long Range Plus",0.001,"Car",534,"OT","Other",1,"N","4","4-Wheel Drive",5500,9.34,9.7,"Electricity",NA,122.8,40.32,0.1029,0.0192,-3.5,-0.269,0.0204,"N","N","No averaging"
"400",2020,"Tesla","TSL","Tesla","Model X Long Range Plus",0.001,"Car",534,"OT","Other",1,"N","4","4-Wheel Drive",5500,9.34,9.7,"Electricity",NA,122.8,40.32,0.1029,0.0192,-3.5,-0.269,0.0204,"N","N","No averaging"
"401",2020,"Tesla","TSL","Tesla","Model X Long Range Plus",0.001,"Car",534,"OT","Other",1,"N","4","4-Wheel Drive",5500,9.34,9.7,"Electricity",NA,29.5,40.32,0.1029,0.0192,-3.5,-0.269,0.0204,"N","N","No averaging"
"402",2020,"Tesla","TSL","Tesla","Model X Long Range Plus",0.001,"Car",534,"OT","Other",1,"N","4","4-Wheel Drive",5500,9.34,9.7,"Electricity",NA,122.8,40.32,0.1029,0.0192,-3.5,-0.269,0.0204,"N","N","No averaging"
"403",2020,"Tesla","TSL","Tesla","Model X Performance (20"" Wheels)",0.001,"Car",778,"OT","Other",1,"N","4","4-Wheel Drive",6000,9.34,110,"Electricity",NA,121,52.33,-0.0052,0.02101,4.322,-0.2348,0.02065,"N","N","No averaging"
"404",2020,"Tesla","TSL","Tesla","Model X Performance (20"" Wheels)",0.001,"Car",778,"OT","Other",1,"N","4","4-Wheel Drive",6000,9.34,110,"Electricity",NA,119.3,52.33,-0.0052,0.02101,4.322,-0.2348,0.02065,"N","N","No averaging"
"405",2020,"Tesla","TSL","Tesla","Model X Performance (22"" Wheels)",0.001,"Car",778,"OT","Other",1,"N","4","4-Wheel Drive",6000,9.34,110,"Electricity",NA,107.3,65.68,-0.02355,0.02332,0.759,-0.4729,0.02481,"N","N","No averaging"
"406",2020,"Tesla","TSL","Tesla","Model X Performance (22"" Wheels)",0.001,"Car",778,"OT","Other",1,"N","4","4-Wheel Drive",6000,9.34,110,"Electricity",NA,103.4,65.68,-0.02355,0.02332,0.759,-0.4729,0.02481,"N","N","No averaging"
"407",2020,"Tesla","TSL","Tesla","Model X Performance (22"" Wheels)",0.001,"Car",778,"OT","Other",1,"N","4","4-Wheel Drive",6000,9.34,110,"Electricity",NA,122.8,65.68,-0.02355,0.02332,0.759,-0.4729,0.02481,"N","N","No averaging"
"408",2020,"Tesla","TSL","Tesla","Model X Performance (22"" Wheels)",0.001,"Car",778,"OT","Other",1,"N","4","4-Wheel Drive",6000,9.34,110,"Electricity",NA,122.8,65.68,-0.02355,0.02332,0.759,-0.4729,0.02481,"N","N","No averaging"
"409",2020,"Tesla","TSL","Tesla","Model X Performance (22"" Wheels)",0.001,"Car",778,"OT","Other",1,"N","4","4-Wheel Drive",6000,9.34,110,"Electricity",NA,122.8,65.68,-0.02355,0.02332,0.759,-0.4729,0.02481,"N","N","No averaging"
"410",2020,"Tesla","TSL","Tesla","Model X Performance (22"" Wheels)",0.001,"Car",778,"OT","Other",1,"N","4","4-Wheel Drive",6000,9.34,110,"Electricity",NA,37.5,65.68,-0.02355,0.02332,0.759,-0.4729,0.02481,"N","N","No averaging"
"411",2020,"Tesla","TSL","Tesla","Model X Standard Range",0.001,"Car",534,"OT","Other",1,"N","4","4-Wheel Drive",5500,9.34,106,"Electricity",NA,140,40.32,0.099,0.02136,-7.306,-0.2354,0.02053,"N","N","No averaging"
"412",2020,"Tesla","TSL","Tesla","Model X Standard Range",0.001,"Car",534,"OT","Other",1,"N","4","4-Wheel Drive",5500,9.34,106,"Electricity",NA,130.5,40.32,0.099,0.02136,-7.306,-0.2354,0.02053,"N","N","No averaging"
"413",2020,"Tesla","TSL","Tesla","Model Y Long Range AWD",0.001,"Car",484,"A","Automatic",1,"N","A","All Wheel Drive",4750,9.04,108.4,"Electricity",NA,169,34.27,0.3195,0.0142,-10.06,0.3297,0.0116,"N","N","No averaging"
"414",2020,"Tesla","TSL","Tesla","Model Y Long Range AWD",0.001,"Car",484,"A","Automatic",1,"N","A","All Wheel Drive",4750,9.04,108.4,"Electricity",NA,152,34.27,0.3195,0.0142,-10.06,0.3297,0.0116,"N","N","No averaging"
"415",2020,"Tesla","TSL","Tesla","Model Y Performance AWD",0.001,"Car",495,"A","Automatic",1,"N","A","All Wheel Drive",4750,9.04,108.4,"Electricity",NA,170,34.27,0.3195,0.0142,-12.02,0.2892,0.0121,"N","N","No averaging"
"416",2020,"Tesla","TSL","Tesla","Model Y Performance AWD",0.001,"Car",495,"A","Automatic",1,"N","A","All Wheel Drive",4750,9.04,108.4,"Electricity",NA,148.1,34.27,0.3195,0.0142,-12.02,0.2892,0.0121,"N","N","No averaging"
"417",2020,"Tesla","TSL","Tesla","Model Y Performance AWD (21"" Wheels)",0.001,"Car",495,"A","Automatic",1,"N","A","All Wheel Drive",4750,9.04,108.4,"Electricity",NA,153.6,44.65,0.1346,0.0167,-6.88,0.1092,0.0142,"N","N","No averaging"
"418",2020,"Tesla","TSL","Tesla","Model Y Performance AWD (21"" Wheels)",0.001,"Car",495,"A","Automatic",1,"N","A","All Wheel Drive",4750,9.04,108.4,"Electricity",NA,141,44.65,0.1346,0.0167,-6.88,0.1092,0.0142,"N","N","No averaging"
"419",2020,"Tesla","TSL","Tesla Model 3","Long Range",0.001,"Car",258,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",4250,9,116.1,"Electricity",NA,186.6,38.51,-0.0811,0.0161,-12.12,0.2046,0.0115,"N","N","No averaging"
"420",2020,"Tesla","TSL","Tesla Model 3","Long Range",0.001,"Car",258,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",4250,9,116.1,"Electricity",NA,171.4,38.51,-0.0811,0.0161,-12.12,0.2046,0.0115,"N","N","No averaging"
"421",2020,"Tesla","TSL","Tesla Model 3","Mid Range RWD",0.001,"Car",270,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",4250,9.04,116.1,"Electricity",NA,182.4,36.91,-0.113,0.01647,-5.21,-0.0543,0.0146,"N","N","No averaging"
"422",2020,"Tesla","TSL","Tesla Model 3","Mid Range RWD",0.001,"Car",270,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",4250,9.04,116.1,"Electricity",NA,167.7,36.91,-0.113,0.01647,-5.21,-0.0543,0.0146,"N","N","No averaging"
"423",2020,"Toyota","TYX","TOYOTA","MIRAI",0.001,"Car",1,"CVT","Continuously Variable",1,"N","F","2-Wheel Drive, Front",4250,8.78,0,"Hydrogen 5",NA,93.2,32.325,0.20003,0.018292,10.278,0.01818,0.019404,"N","N","No averaging"
"424",2020,"Toyota","TYX","TOYOTA","MIRAI",0.001,"Car",1,"CVT","Continuously Variable",1,"N","F","2-Wheel Drive, Front",4250,8.78,0,"Hydrogen 5",NA,94.3,32.325,0.20003,0.018292,10.278,0.01818,0.019404,"N","N","No averaging"
"425",2020,"Toyota","TYX","TOYOTA","PRIUS PRIME",1.798,"Car",96,"CVT","Continuously Variable",1,"N","F","2-Wheel Drive, Front",3625,3.22,19.9,"Electricity",NA,206.1,18.816,0.38689,0.012501,9.442,0.13618,0.014102,"N","N","No averaging"
"426",2020,"Toyota","TYX","TOYOTA","PRIUS PRIME",1.798,"Car",96,"CVT","Continuously Variable",1,"N","F","2-Wheel Drive, Front",3625,3.22,19.9,"Electricity",NA,168.3,18.816,0.38689,0.012501,9.442,0.13618,0.014102,"N","N","No averaging"
